permutation,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(0)),LogisticRegression,0.9955558877296343,0.9654300325861673,0.9708465050930805,0.9510395707578807,0.965401410816258,0.945927446954141,0.9985915492957746,0.9930891499654457,0.9971139971139971,0.9078104993597952,0.9392156862745098,253160.03029228526,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(1)),LogisticRegression,0.9948667294905257,0.963037812072936,0.9689397477814105,0.946446615021893,0.9639366363329963,0.9416704493871992,0.9985785358919688,0.9951287404314544,0.9978354978354979,0.8994878361075545,0.934640522875817,252275.6836231887,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(2)),LogisticRegression,0.9948951842022922,0.9626597116412955,0.9685710947540601,0.9515212303577398,0.9579661016949154,0.9418314019541013,0.9958012596221134,0.9950704225352113,0.9968734968734969,0.91101152368758,0.9235294117647059,250748.69243170455,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(3)),LogisticRegression,0.9954010458789062,0.9652682616459028,0.9707397003745318,0.9475806451612903,0.9684563758389262,0.9455084359325125,0.9971711456859972,0.9951724137931034,0.9973544973544973,0.9026888604353394,0.9431372549019608,253256.5952571858,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(4)),LogisticRegression,0.994320594007747,0.9609480950970846,0.9672608644995924,0.9454177897574123,0.9596473380807055,0.9380790960451978,0.9978662873399715,0.9971811134601832,0.9983164983164983,0.8982074263764405,0.9248366013071896,250238.5838373417,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(5)),LogisticRegression,0.995128296544287,0.9642906151728888,0.9699098466221755,0.9458459468550285,0.9678499665103818,0.945014830025097,0.9964564138908576,0.992445054945055,0.9961519961519961,0.9001280409731114,0.9444444444444444,251111.32853727648,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(6)),LogisticRegression,0.9947661771904827,0.9628867470915712,0.9688338975137154,0.944706675657451,0.9652847994607346,0.9412565207530053,0.9978632478632479,0.9965205288796103,0.9980759980759981,0.8969270166453265,0.9359477124183007,249760.86051867297,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(7)),LogisticRegression,0.9942314067731994,0.9617230912505602,0.9679075738125802,0.9389830508474577,0.9681314994968131,0.940149625935162,0.9978386167146974,0.994486560992419,0.9973544973544973,0.8866837387964148,0.9431372549019608,249058.80252172553,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(8)),LogisticRegression,0.9952261080439505,0.9641761020150651,0.9698175011698642,0.9493458570949346,0.9639851901716595,0.9441913439635535,0.9971811134601832,0.9937543372657877,0.9968734968734969,0.9058898847631242,0.9359477124183007,253019.35845181195,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(9)),LogisticRegression,0.9957102078491695,0.9658675327415707,0.9711876317638791,0.9533022014676451,0.9642375168690959,0.9465753424657535,0.995125348189415,0.9965132496513249,0.9971139971139971,0.9148527528809219,0.9339869281045752,251145.85777309554,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(10)),LogisticRegression,0.9946130994558497,0.9619409884772901,0.9679981312777389,0.9465546218487395,0.9611879851501856,0.9409627611262489,0.9964614295824487,0.9937194696441033,0.9966329966329966,0.9014084507042254,0.930718954248366,250891.09606145817,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(11)),LogisticRegression,0.9948117994268149,0.962760749067614,0.9687135185617558,0.9467654986522911,0.9629130141604856,0.9412431941923775,0.9992887624466572,0.9944289693593314,0.9978354978354979,0.8994878361075545,0.9333333333333333,252028.68969629618,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(12)),LogisticRegression,0.9951666383015695,0.9642925224833498,0.96993096993097,0.9468371467025573,0.966789667896679,0.9444064707222602,0.997872340425532,0.9931082012405238,0.9968734968734969,0.9007682458386683,0.9418300653594771,249937.12368281075,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(13)),LogisticRegression,0.9958915967465195,0.967360360829753,0.9724146026528935,0.9493798189741871,0.9719813208805871,0.9497821600550332,0.9964813511611541,0.9925068119891008,0.9961519961519961,0.9065300896286812,0.9522875816993464,248700.8297577987,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(14)),LogisticRegression,0.994688258017705,0.962209910032801,0.9682761838115233,0.9471913891691894,0.9610565526583136,0.9399909420289855,0.9978738483345145,0.9971890372452565,0.9983164983164983,0.9014084507042254,0.9274509803921569,250583.86596874904,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(15)),LogisticRegression,0.9939938089182152,0.9598251466362231,0.9663679739322704,0.9443131960850488,0.9578804347826086,0.9361894024802706,0.9985724482512491,0.9971711456859972,0.9985569985569985,0.8956466069142125,0.9215686274509803,250638.3428178965,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(16)),LogisticRegression,0.9938155381154451,0.9594033038451079,0.9660069848661234,0.9419311276164753,0.9592944369063772,0.9361462093862816,0.9964285714285714,0.997179125528914,0.9978354978354979,0.8930857874519846,0.9241830065359478,249566.25304933923,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(17)),LogisticRegression,0.9951327916866066,0.963748995017061,0.9695200280275603,0.9499159663865546,0.9621877110060769,0.9423382519863791,1.0,0.9951117318435754,0.9983164983164983,0.9046094750320103,0.9313725490196079,252293.78273682762,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(18)),LogisticRegression,0.994398739499032,0.9612333183332534,0.9674711437565583,0.9454912516823688,0.960352422907489,0.9389002036659878,0.9964539007092199,0.9971850809289233,0.9978354978354979,0.8994878361075545,0.9261437908496732,249813.32093344186,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(19)),LogisticRegression,0.9942858405762726,0.9610744786234245,0.9673583585917463,0.9432815665091155,0.9621621621621621,0.9386877828054299,0.9978571428571429,0.9958041958041958,0.9978354978354979,0.8943661971830986,0.930718954248366,249435.0734298459,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(20)),LogisticRegression,0.9941822057186028,0.9610597373847909,0.9673507462686567,0.9408583981074687,0.9645868465430018,0.9388863739248529,0.9964209019327129,0.9965156794425087,0.9975949975949976,0.8911651728553137,0.934640522875817,249614.39778852765,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(21)),LogisticRegression,0.9928657697767792,0.9565698764397249,0.9638051044083527,0.9370962257735465,0.9567880231371214,0.9309726580008965,0.9992748368382887,0.9978708303761533,0.9990379990379991,0.882202304737516,0.918954248366013,250371.2637079158,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(22)),LogisticRegression,0.9940808460808086,0.9606370704559396,0.9669816824174543,0.9407382323061294,0.9637096774193549,0.9390437344210287,0.9985621854780733,0.991701244813278,0.9966329966329966,0.8892445582586428,0.9372549019607843,250117.87600457342,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(23)),LogisticRegression,0.9948865060871721,0.962789791619453,0.9686915887850467,0.9490957803081046,0.960731211916046,0.9418446160835984,0.9950842696629213,0.9964887640449438,0.9971139971139971,0.9071702944942381,0.9274509803921569,252168.29740567593,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(24)),LogisticRegression,0.9946433608405466,0.9620679729618373,0.9681558380963491,0.9468013468013468,0.9611092323300642,0.9399773499433749,0.9985795454545454,0.9957953749124037,0.9980759980759981,0.9001280409731114,0.9287581699346406,249467.83883187844,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(25)),LogisticRegression,0.9945641992558033,0.961803193171445,0.9678475388752485,0.9458459468550285,0.9616677874915938,0.9417519908987486,0.9964564138908576,0.9903047091412742,0.9954304954304954,0.9001280409731114,0.934640522875817,250723.75209914695,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(26)),LogisticRegression,0.9947177140200223,0.962622257130623,0.9685490471179703,0.9447811447811447,0.9647295935505543,0.9424345847554039,0.9964488636363636,0.9923980649619903,0.9961519961519961,0.8982074263764405,0.938562091503268,247928.11132907128,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(27)),LogisticRegression,0.9947392966150254,0.9622267123097047,0.9682539682539683,0.949027498323273,0.9593220338983051,0.9405895691609978,0.9964788732394366,0.9964788732394366,0.9975949975949976,0.9058898847631242,0.9248366013071896,250580.23675252288,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(28)),LogisticRegression,0.9940538062799513,0.9604941906468423,0.9669151910531222,0.9410569105691058,0.9628879892037787,0.9376412110257569,0.9992805755395684,0.995118549511855,0.9980759980759981,0.8892445582586428,0.9326797385620915,250817.38890604553,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(29)),LogisticRegression,0.9951930088106045,0.9639028175999761,0.9696119682094436,0.950753768844221,0.9618114227779655,0.943155979990905,0.9971890372452565,0.9958012596221134,0.9975949975949976,0.9084507042253521,0.9300653594771242,251276.27723646292,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(30)),LogisticRegression,0.9935957498602475,0.958312302827059,0.9650919245985572,0.9452468928451462,0.9532263571184705,0.9348512173128944,0.9943462897526502,0.997855611150822,0.9973544973544973,0.9007682458386683,0.9124183006535947,250144.6072832052,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(31)),LogisticRegression,0.9953747510988292,0.964594031060135,0.9701998363912586,0.9517102615694165,0.9625126646403243,0.9436235508070016,0.9992957746478873,0.9958071278825996,0.9983164983164983,0.9084507042253521,0.9313725490196079,249592.6366608265,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(32)),LogisticRegression,0.9943725420346659,0.9612252551592472,0.9674787271243734,0.944743935309973,0.9610565526583136,0.9387016512101335,0.9971550497866287,0.9971890372452565,0.9980759980759981,0.8975672215108835,0.9274509803921569,251952.6161698578,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(33)),LogisticRegression,0.9948143678868029,0.9631616450102186,0.9690456722345521,0.9443507588532883,0.9663752521856086,0.9420849420849421,0.9978617248752673,0.9951523545706371,0.9975949975949976,0.8962868117797695,0.9392156862745098,249804.82395965612,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(34)),LogisticRegression,0.9959946460578035,0.9672445663328649,0.972326454033771,0.9528270324523253,0.9681528662420382,0.9487414187643021,0.9978976874562018,0.993805918788713,0.9971139971139971,0.911651728553137,0.9437908496732026,251583.94298157044,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(35)),LogisticRegression,0.9935622663067942,0.9588180750742227,0.965565379246161,0.9393014581213971,0.9604060913705584,0.9351059035601622,0.9985580389329488,0.9957894736842106,0.9980759980759981,0.8866837387964148,0.9274509803921569,250150.36375153973,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(36)),LogisticRegression,0.9947431553134463,0.9626171941087748,0.9686150974215377,0.9457729875378915,0.9635135135135136,0.9406299569453886,0.997867803837953,0.9972027972027973,0.9983164983164983,0.8988476312419974,0.9320261437908497,253205.12214137433,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(37)),LogisticRegression,0.9950027543946511,0.9632127807020479,0.969009472576307,0.9494476062939404,0.9615124915597569,0.9430912815843387,0.9950877192982456,0.994413407821229,0.9963924963924964,0.9078104993597952,0.930718954248366,252563.10856301867,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(38)),LogisticRegression,0.9954956930501443,0.9651483605801146,0.9706604324956166,0.9513912168957426,0.9642133693450371,0.944280191039345,0.9985925404644617,0.9972067039106145,0.9985569985569985,0.9084507042253521,0.9333333333333333,252044.65674666525,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(39)),LogisticRegression,0.9952904573271364,0.9644460407066684,0.9700794763908369,0.9496306245802553,0.964261631827377,0.9436107321509777,0.998587570621469,0.9958217270194986,0.9980759980759981,0.9052496798975672,0.934640522875817,253887.21778980165,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(40)),LogisticRegression,0.994676064904088,0.9619393922648984,0.968065268065268,0.9503022162525183,0.9571719918422841,0.9391677973767526,0.9992937853107344,0.9971671388101983,0.9987974987974988,0.9058898847631242,0.9202614379084967,250550.82387522963,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(41)),LogisticRegression,0.9937554451017798,0.9592600686259444,0.9658707047175306,0.9411764705882352,0.9597565099763273,0.9365258640162638,0.997134670487106,0.9943938332165382,0.9971139971139971,0.8911651728553137,0.9274509803921569,251579.37798797968,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(42)),LogisticRegression,0.9948593424310137,0.9634375959333971,0.9692792898025931,0.9440323668240054,0.9673730238816011,0.9423120599591188,0.9971509971509972,0.9965349965349966,0.9978354978354979,0.8962868117797695,0.9398692810457516,249429.28118536575,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(43)),LogisticRegression,0.9938821309373063,0.9592875169946868,0.9658627519515322,0.9454177897574123,0.9555781620888437,0.9367231638418079,0.9978662873399715,0.992952783650458,0.9968734968734969,0.8982074263764405,0.9209150326797385,251439.5911547226,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(44)),LogisticRegression,0.9935721216146532,0.9585577112574134,0.9653407769248664,0.9414551607445009,0.9575839837122497,0.9346846846846847,0.9985642498205313,0.9957657021877205,0.9980759980759981,0.8905249679897568,0.9222222222222223,250376.60338731366,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(45)),LogisticRegression,0.9954479044983435,0.9654239052385496,0.9707849348820837,0.9477211796246648,0.968927497494153,0.947766323024055,0.9943741209563994,0.9911141490088858,0.9949494949494949,0.9052496798975672,0.9477124183006536,254145.82944404613,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(46)),LogisticRegression,0.993993902641268,0.9598246130872232,0.9663601443370969,0.9442755825734549,0.9579375848032564,0.9363861944507106,0.9992852037169406,0.995768688293371,0.9983164983164983,0.8950064020486556,0.9228758169934641,252718.62629303732,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(47)),LogisticRegression,0.9940399714714311,0.9606283294282113,0.9670355270821199,0.9400609549610566,0.9642133693450371,0.9376552970408855,0.9978432782171099,0.9972067039106145,0.9983164983164983,0.8886043533930857,0.9333333333333333,251893.7516026295,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(48)),LogisticRegression,0.995187927595365,0.9639098178275449,0.9695621634277688,0.9500837520938025,0.9626639757820383,0.9445711678832117,0.9964862965565706,0.9916839916839917,0.9959114959114959,0.9078104993597952,0.9352941176470588,250901.8293722563,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(49)),LogisticRegression,0.9935943656950893,0.9586901536878099,0.9654450261780104,0.9410169491525423,0.9583756345177666,0.9350912778904665,1.0,0.9936842105263158,0.9978354978354979,0.8886043533930857,0.9254901960784314,250591.3948779067,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(50)),LogisticRegression,0.994927601332014,0.9630616463120201,0.9688961646398504,0.9479691171534071,0.9626136746379252,0.9428766499772417,0.9964714184897672,0.9930507296733843,0.9963924963924964,0.9039692701664532,0.9339869281045752,252115.71131440485,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(51)),LogisticRegression,0.9945784390456838,0.9624536052902545,0.9684726763194769,0.9425675675675675,0.9663978494623655,0.9412165229232864,0.9978540772532188,0.9944674965421854,0.9973544973544973,0.8930857874519846,0.9398692810457516,251082.45684154367,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(52)),LogisticRegression,0.9936980031186367,0.9591119853533737,0.965782122905028,0.9407783417935702,0.959701997968168,0.935723951285521,0.9978463747307968,0.9957835558678847,0.9978354978354979,0.8898847631241997,0.9261437908496732,250192.27927525272,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(53)),LogisticRegression,0.9941944983867654,0.9605359864162208,0.9668688754083061,0.9443882709807887,0.9598108747044917,0.9388309922972361,0.9971530249110321,0.9930118798043326,0.9966329966329966,0.8969270166453265,0.9287581699346406,250505.5159996887,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(54)),LogisticRegression,0.9945899695966335,0.9617983667636361,0.9679075738125802,0.9471913891691894,0.9601081812035159,0.940149625935162,0.9978738483345145,0.9943977591036415,0.9973544973544973,0.9014084507042254,0.9281045751633987,251766.80399936496,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(55)),LogisticRegression,0.9950941487765277,0.9633568160214272,0.9691588785046729,0.9536512170723574,0.9574974498469907,0.9422989550204453,0.9951287404314544,0.9978738483345145,0.9975949975949976,0.9154929577464789,0.9202614379084967,251868.63179817662,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(56)),LogisticRegression,0.9939842523941885,0.9598319170780764,0.9663444742051939,0.9437141894169195,0.9585879158180584,0.9367803115827501,0.99644128113879,0.9971751412429378,0.9978354978354979,0.8962868117797695,0.9228758169934641,249918.62068447034,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(57)),LogisticRegression,0.995290954916603,0.9643245961663293,0.9699239321240491,0.9504353650368385,0.9632873021219266,0.9446090722589469,0.9964887640449438,0.9937456567060459,0.9966329966329966,0.9084507042253521,0.934640522875817,253229.76973444544,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(58)),LogisticRegression,0.994715045303605,0.9624908394372383,0.9684284377923292,0.9454912516823688,0.9637096774193549,0.9424214838416022,0.9964539007092199,0.991701244813278,0.9959114959114959,0.8994878361075545,0.9372549019607843,248876.7769147635,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(59)),LogisticRegression,0.9941994013925751,0.9611963043398956,0.9674407748862177,0.940500338066261,0.9653548604103598,0.9396962140104285,0.9964183381088825,0.9944559944559944,0.9968734968734969,0.8905249679897568,0.9379084967320261,249061.92719602678,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(60)),LogisticRegression,0.9945873397197387,0.9620574606217066,0.9681409732757614,0.9450252951096122,0.9629130141604856,0.9403763318975289,0.9985744832501782,0.9944289693593314,0.9975949975949976,0.8969270166453265,0.9333333333333333,249548.71312586026,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(61)),LogisticRegression,0.9953444199512919,0.9648710595172328,0.9703364990034001,0.9480388870264834,0.9672021419009371,0.9466941203385952,0.9950738916256158,0.9910836762688614,0.9951899951899952,0.9052496798975672,0.9444444444444444,249678.7937327276,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(62)),LogisticRegression,0.9940364808318249,0.9602223671590966,0.9667209681172912,0.9424509140148951,0.9607046070460704,0.936429215509468,1.0,0.9971870604781997,0.9990379990379991,0.8911651728553137,0.9267973856209151,249601.80674335,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(63)),LogisticRegression,0.9944375508590926,0.9611096749517505,0.967343130394215,0.9486059791736647,0.9569345540861309,0.9390851449275363,0.9978798586572438,0.9943622269203665,0.9973544973544973,0.9039692701664532,0.9222222222222223,253076.55874276062,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(64)),LogisticRegression,0.9943248548919305,0.9614767490050365,0.967666627757675,0.9418132611637348,0.9647295935505543,0.940122476752098,0.9985652797704447,0.9923980649619903,0.9968734968734969,0.8911651728553137,0.938562091503268,250417.84576087812,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(65)),LogisticRegression,0.9945517168870924,0.962186720993967,0.9682539682539683,0.9433198380566802,0.9649595687331537,0.9405895691609978,0.9971469329529244,0.9958275382475661,0.9975949975949976,0.8950064020486556,0.9359477124183007,251081.96049781295,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(66)),LogisticRegression,0.9945115535292623,0.9616405160808363,0.9678396644138896,0.9460552933243426,0.9607046070460704,0.9387432188065099,0.9992877492877493,0.9971870604781997,0.9987974987974988,0.8982074263764405,0.9267973856209151,250844.97735529963,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(67)),LogisticRegression,0.9951439877098611,0.9640230584179923,0.9697182275225066,0.9478991596638655,0.9650067294751009,0.9435722411831626,0.9978768577494692,0.9944521497919556,0.9973544973544973,0.9026888604353394,0.9372549019607843,253339.9645581629,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(68)),LogisticRegression,0.9947604280837449,0.962505912883856,0.9683988764044944,0.9465905273765536,0.9627391742195368,0.9432284541723667,0.9957597173144876,0.989648033126294,0.9949494949494949,0.9020486555697823,0.9372549019607843,250149.03630487545,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(69)),LogisticRegression,0.9948456505457606,0.9633004762104378,0.9691516709511568,0.9443507588532883,0.9667450453476654,0.9425,0.9978617248752673,0.9944713199723566,0.9973544973544973,0.8962868117797695,0.9405228758169935,249061.9456291831,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(70)),LogisticRegression,0.9949853905144533,0.9629398405674233,0.9688120546665108,0.9543485504831722,0.9557522123893806,0.9418578242107654,0.995135510771369,0.9971590909090909,0.9973544973544973,0.9167733674775929,0.9176470588235294,252325.7982219663,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(71)),LogisticRegression,0.9954817015025714,0.9648935648952781,0.9703989703989704,0.9533333333333334,0.9617338300033863,0.9448621553884712,0.9944367176634215,0.9978917779339423,0.9973544973544973,0.9154929577464789,0.9281045751633987,251200.74434569397,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(72)),LogisticRegression,0.9951657627609107,0.9642934635883458,0.9699520636034139,0.9468728984532616,0.9667003027245208,0.9437997724687145,0.9971671388101983,0.9958419958419958,0.9975949975949976,0.9014084507042254,0.9392156862745098,248866.38288369094,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(73)),LogisticRegression,0.9953446044146453,0.9644577983702978,0.9700724807107786,0.9517102615694165,0.9622132253711201,0.9438125568698817,0.9992957746478873,0.9944211994421199,0.9978354978354979,0.9084507042253521,0.9320261437908497,253129.80659539963,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(74)),LogisticRegression,0.9941807209345965,0.9602564675538349,0.9667132216014898,0.9478290138000675,0.9553966632618318,0.9366260712674785,0.9992902767920511,0.9971570717839374,0.9987974987974988,0.9014084507042254,0.9169934640522875,249583.15619869123,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(75)),LogisticRegression,0.994737026914864,0.9621058234663759,0.9680888369374634,0.9501505520240884,0.9580514208389717,0.9417784853309075,0.9950946040644709,0.9929873772791024,0.9959114959114959,0.9090909090909091,0.9254901960784314,251117.43122483214,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(76)),LogisticRegression,0.9953030788474869,0.9645847426946622,0.9701928696668615,0.9489932885906041,0.9652613827993255,0.9438253354559927,0.997179125528914,0.997212543554007,0.9980759980759981,0.9052496798975672,0.9352941176470588,253516.1991287875,1,8,2,42,0.5,100000
LogisticRegression-p(1)-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000#(77)),LogisticRegression,0.9945636461682609,0.9615254959301428,0.9677118545284998,0.9500167728950016,0.9564625850340135,0.9389278443790997,0.9978858350951374,0.9971631205673759,0.9983164983164983,0.9065300896286812,0.918954248366013,251444.5312066023,1,8,2,42,0.5,100000
