permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
SVC-p1-tr1-sw1-lw60-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8228342737268561,0.3610389223473407,0.6451409670814302,0.1522911051212938,0.02540220152413209,0.49408926417370325,0.345565749235474,0.42857142857142855,0.9292196007259528,0.09766637856525497,0.013089005235602094,99856.89805520288,1,1,1,60,0.25,100000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8215953311529931,0.4380946880612995,0.7226308957161404,0.03819095477386934,0.06077348066298342,0.5783883629646733,0.475,0.2426470588235294,0.9627209838585703,0.019895287958115182,0.034736842105263156,99123.77827819277,1,1,1,60,0.5,20000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8177166872305477,0.4380127555409344,0.7246043165467626,0.04926108374384236,0.04385128693994281,0.579116835326587,0.4166666666666667,0.23232323232323232,0.96771714066103,0.02617801047120419,0.024210526315789474,99836.02700585962,1,1,1,60,0.5,30000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7969967885017399,0.43475797431100993,0.7276103413798028,0.058991436726926735,0.010395010395010394,0.57899522618777,0.3229166666666667,0.4166666666666667,0.9788624135280554,0.032460732984293195,0.005263157894736842,100327.57026112563,1,1,1,60,0.5,100000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9084070420740088,0.5485289956749402,0.7884667942060671,0.04055766793409379,0.07938257993384785,0.6717112922002328,0.41025641025641024,0.20809248554913296,0.9543499834601389,0.021333333333333333,0.04904632152588556,99113.8312217276,1,1,1,60,0.8,20000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8988443044237227,0.5461340769098554,0.7867687260798251,0.04755944931163955,0.06451612903225806,0.670393664104356,0.3877551020408163,0.17575757575757575,0.9520344029110156,0.025333333333333333,0.039509536784741145,97940.5721459403,1,1,1,60,0.8,30000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.895787475440468,0.5489264401016948,0.7931642479316426,0.05940594059405941,0.04321728691476591,0.672183908045977,0.41379310344827586,0.18181818181818182,0.9672510750909692,0.032,0.02452316076294278,100392.3201965507,1,1,1,60,0.8,100000,0.0004,14
SVC-p2-tr1-sw1-lw60-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7280397963191529,0.2457948270520885,0.16150330116810563,0.4840622683469237,0.08247422680412371,0.3081395348837209,0.3393089114055599,0.4788732394366197,0.1094287680660702,0.8442146089204913,0.0451227604512276,98255.87296306527,2,1,1,60,0.1,20000,0.0004,14
SVC-p2-tr1-sw1-lw60-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6882023892346891,0.23342989986565638,0.09369577790630423,0.5001782531194296,0.09432835820895522,0.29347826086956524,0.34531134629584054,0.47023809523809523,0.055746730901582935,0.9069166127989657,0.05242203052422031,98035.30464549204,2,1,1,60,0.1,30000,0.0004,14
SVC-p2-tr1-sw1-lw60-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7678025809277434,0.25824135145744725,0.2236784622105723,0.47234796299940957,0.07177615571776157,0.3062200956937799,0.3395585738539898,0.4306569343065693,0.17618719889883,0.7756948933419522,0.039150630391506305,98396.9837432396,2,1,1,60,0.1,100000,0.0004,14
