permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.1)-max(20000),AdaBoostClassifier,0.17795353800957114,117567.79493750399,1,8,1,24,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.1)-max(30000),AdaBoostClassifier,0.19371096430536494,123405.073036935,1,8,1,24,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.1)-max(100000),AdaBoostClassifier,0.1703856573381899,178500.26872304373,1,8,1,24,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.25)-max(20000),AdaBoostClassifier,0.4839574349795056,127486.43311719928,1,8,1,24,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.25)-max(30000),AdaBoostClassifier,0.39867399263030756,131056.52742972292,1,8,1,24,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.25)-max(100000),AdaBoostClassifier,0.3256165365562016,180369.14401347254,1,8,1,24,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.5)-max(20000),AdaBoostClassifier,0.4588667200664436,116645.19099541956,1,8,1,24,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.5)-max(30000),AdaBoostClassifier,0.434620656032368,142977.2264548546,1,8,1,24,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.5)-max(100000),AdaBoostClassifier,0.3543953683207839,182009.4971433058,1,8,1,24,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.8)-max(20000),AdaBoostClassifier,0.4853256857195649,123323.6050163445,1,8,1,24,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.8)-max(30000),AdaBoostClassifier,0.418367894075627,125510.76304705131,1,8,1,24,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(0.8)-max(100000),AdaBoostClassifier,0.42645726652575533,176689.875652535,1,8,1,24,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(1)-max(20000),AdaBoostClassifier,0.5045674812053287,125996.91282431888,1,8,1,24,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(1)-max(30000),AdaBoostClassifier,0.6288446254136906,132299.34221031037,1,8,1,24,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(1)-max(100000),AdaBoostClassifier,0.6034581395352506,191435.13904292678,1,8,1,24,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(2)-max(20000),AdaBoostClassifier,0.3577082606489633,103848.23140578253,1,8,1,24,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(2)-max(30000),AdaBoostClassifier,0.27445481846547337,111027.36672670425,1,8,1,24,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(2)-max(100000),AdaBoostClassifier,0.3467518746862871,134625.45438774247,1,8,1,24,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(3)-max(20000),AdaBoostClassifier,-0.6162047556276653,94267.46239084905,1,8,1,24,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(3)-max(30000),AdaBoostClassifier,-0.5511742557826493,99426.15534662089,1,8,1,24,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(24)-fa(3)-max(100000),AdaBoostClassifier,-0.4647634084853669,106110.87776878453,1,8,1,24,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.1)-max(20000),AdaBoostClassifier,0.33161049034368584,118417.83477054951,1,8,1,42,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.1)-max(30000),AdaBoostClassifier,0.0892215063630184,117366.07234743376,1,8,1,42,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.1)-max(100000),AdaBoostClassifier,0.19160215103568357,185723.34136492945,1,8,1,42,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.25)-max(20000),AdaBoostClassifier,0.3406929398550418,127491.49537744655,1,8,1,42,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.25)-max(30000),AdaBoostClassifier,0.4143167024671721,128509.55017771221,1,8,1,42,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.25)-max(100000),AdaBoostClassifier,0.3531762349312153,194715.6369492507,1,8,1,42,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.5)-max(20000),AdaBoostClassifier,0.416542081042637,116325.57462978308,1,8,1,42,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.5)-max(30000),AdaBoostClassifier,0.46727580841810634,142591.797699214,1,8,1,42,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.5)-max(100000),AdaBoostClassifier,0.3751072705967553,189732.34493601252,1,8,1,42,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.8)-max(20000),AdaBoostClassifier,0.6270561658620691,120903.72893759534,1,8,1,42,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.8)-max(30000),AdaBoostClassifier,0.4964593709388221,130413.19463264261,1,8,1,42,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(0.8)-max(100000),AdaBoostClassifier,0.5618328346499942,193772.6089994681,1,8,1,42,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(1)-max(20000),AdaBoostClassifier,0.5615450470088428,115677.34398637807,1,8,1,42,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(1)-max(30000),AdaBoostClassifier,0.5109634437883785,131930.68260000675,1,8,1,42,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(1)-max(100000),AdaBoostClassifier,0.6505399145409703,194199.91278675728,1,8,1,42,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(2)-max(20000),AdaBoostClassifier,0.14442399329308087,108987.76173785693,1,8,1,42,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(2)-max(30000),AdaBoostClassifier,0.1461798842465044,108698.82434247567,1,8,1,42,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(2)-max(100000),AdaBoostClassifier,0.008093247856342578,147502.06845783186,1,8,1,42,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(3)-max(20000),AdaBoostClassifier,-0.7193887122700577,104347.51886128783,1,8,1,42,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(3)-max(30000),AdaBoostClassifier,-0.7042977214886055,109366.34048240888,1,8,1,42,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(42)-fa(3)-max(100000),AdaBoostClassifier,-0.720736834289752,105766.65640855851,1,8,1,42,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.1)-max(20000),AdaBoostClassifier,0.11834264303262054,112864.28216074631,1,8,1,60,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.1)-max(30000),AdaBoostClassifier,0.1954803154714847,128962.17370149586,1,8,1,60,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.1)-max(100000),AdaBoostClassifier,0.14240231114299384,160550.58062525094,1,8,1,60,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.25)-max(20000),AdaBoostClassifier,0.3087575383319907,124393.85794613164,1,8,1,60,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.25)-max(30000),AdaBoostClassifier,0.30064157306259776,133398.86147888834,1,8,1,60,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.25)-max(100000),AdaBoostClassifier,0.39612933248231297,200476.7875423602,1,8,1,60,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.5)-max(20000),AdaBoostClassifier,0.44552553891188473,127431.21369281037,1,8,1,60,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.5)-max(30000),AdaBoostClassifier,0.39942037819486376,127505.3742054089,1,8,1,60,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.5)-max(100000),AdaBoostClassifier,0.4229173215041153,180028.717305937,1,8,1,60,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.8)-max(20000),AdaBoostClassifier,0.5722362372809303,120490.53952650451,1,8,1,60,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.8)-max(30000),AdaBoostClassifier,0.45194188176709815,130586.87271994914,1,8,1,60,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(0.8)-max(100000),AdaBoostClassifier,0.6274069985005076,203818.64215999353,1,8,1,60,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(1)-max(20000),AdaBoostClassifier,0.33592584760352906,118456.15633254989,1,8,1,60,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(1)-max(30000),AdaBoostClassifier,0.6223238430075109,127721.19543246325,1,8,1,60,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(1)-max(100000),AdaBoostClassifier,0.5748427480370071,178097.94887255688,1,8,1,60,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(2)-max(20000),AdaBoostClassifier,-0.1968510972757933,104075.99156033293,1,8,1,60,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(2)-max(30000),AdaBoostClassifier,-0.2320511943793031,113999.5318165313,1,8,1,60,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(2)-max(100000),AdaBoostClassifier,0.054032691258152465,122701.41174533922,1,8,1,60,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(3)-max(20000),AdaBoostClassifier,-0.4925856715893837,102655.10738970923,1,8,1,60,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(3)-max(30000),AdaBoostClassifier,-0.7394213623604258,109790.57874535873,1,8,1,60,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(60)-fa(3)-max(100000),AdaBoostClassifier,-0.5120262931341233,106285.11624677331,1,8,1,60,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.1)-max(20000),AdaBoostClassifier,0.25313758889204996,113970.09343310063,1,8,1,180,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.1)-max(30000),AdaBoostClassifier,0.11326881488467244,119158.25137301197,1,8,1,180,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.1)-max(100000),AdaBoostClassifier,0.30460948346626837,199172.916251014,1,8,1,180,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.25)-max(20000),AdaBoostClassifier,0.28668057304374894,118651.08673599234,1,8,1,180,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.25)-max(30000),AdaBoostClassifier,0.237359092159091,124079.87868540484,1,8,1,180,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.25)-max(100000),AdaBoostClassifier,0.28641802135718597,152117.7076837584,1,8,1,180,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.5)-max(20000),AdaBoostClassifier,0.5828638421366195,116464.70626806862,1,8,1,180,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.5)-max(30000),AdaBoostClassifier,0.49831492058436544,127966.44261578441,1,8,1,180,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.5)-max(100000),AdaBoostClassifier,0.4974468854454186,166872.3677872111,1,8,1,180,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.8)-max(20000),AdaBoostClassifier,0.37525621088583994,116485.49224568694,1,8,1,180,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.8)-max(30000),AdaBoostClassifier,0.5964010288139255,118097.32237732879,1,8,1,180,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(0.8)-max(100000),AdaBoostClassifier,0.504190304645297,173605.5508402579,1,8,1,180,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(1)-max(20000),AdaBoostClassifier,0.39513927652960734,113093.24397581768,1,8,1,180,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(1)-max(30000),AdaBoostClassifier,0.22206868686917602,116892.9221698156,1,8,1,180,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(1)-max(100000),AdaBoostClassifier,0.3207604611594639,161812.85319382977,1,8,1,180,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(2)-max(20000),AdaBoostClassifier,-0.3366303305917522,106540.6094773121,1,8,1,180,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(2)-max(30000),AdaBoostClassifier,-0.0859360402266034,103888.44094048096,1,8,1,180,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(2)-max(100000),AdaBoostClassifier,-0.21803221835377817,131764.42739221005,1,8,1,180,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(3)-max(20000),AdaBoostClassifier,-0.942944034275627,99745.252817147,1,8,1,180,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(3)-max(30000),AdaBoostClassifier,-0.9274785891641941,101487.77078231396,1,8,1,180,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(180)-fa(3)-max(100000),AdaBoostClassifier,-0.8750544329086283,103243.68535462061,1,8,1,180,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.1)-max(20000),AdaBoostClassifier,0.21849734490843353,115875.64075200775,1,8,1,252,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.1)-max(30000),AdaBoostClassifier,0.33263041322342435,132461.3471581727,1,8,1,252,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.1)-max(100000),AdaBoostClassifier,0.3244462125132046,198291.38611695095,1,8,1,252,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.25)-max(20000),AdaBoostClassifier,0.42226840578225056,123996.29381771001,1,8,1,252,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.25)-max(30000),AdaBoostClassifier,0.1803956451840969,118463.96180593502,1,8,1,252,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.25)-max(100000),AdaBoostClassifier,0.319555317996408,174648.5866724706,1,8,1,252,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.5)-max(20000),AdaBoostClassifier,0.3955467841231324,119915.30125258007,1,8,1,252,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.5)-max(30000),AdaBoostClassifier,0.6668522684295528,140959.07247775164,1,8,1,252,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.5)-max(100000),AdaBoostClassifier,0.5268627418317435,167104.5573204537,1,8,1,252,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.8)-max(20000),AdaBoostClassifier,0.5186727138795619,117807.62002416393,1,8,1,252,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.8)-max(30000),AdaBoostClassifier,0.4524752803430776,127918.90761335245,1,8,1,252,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(0.8)-max(100000),AdaBoostClassifier,0.385996743425582,178833.9650056423,1,8,1,252,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(1)-max(20000),AdaBoostClassifier,0.40458011853281306,110904.13865163324,1,8,1,252,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(1)-max(30000),AdaBoostClassifier,0.6255363978253093,124871.29384484603,1,8,1,252,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(1)-max(100000),AdaBoostClassifier,0.3164809280166616,157336.8461841407,1,8,1,252,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(2)-max(20000),AdaBoostClassifier,-0.5590599460099797,105890.93104137351,1,8,1,252,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(2)-max(30000),AdaBoostClassifier,-0.20039874464852225,106728.9117236146,1,8,1,252,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(2)-max(100000),AdaBoostClassifier,-0.5347266191047324,118208.63365223195,1,8,1,252,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(3)-max(20000),AdaBoostClassifier,-0.9330295830211717,107555.7577269954,1,8,1,252,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(3)-max(30000),AdaBoostClassifier,-0.6498337401465526,101609.8241254638,1,8,1,252,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(1)-lw(252)-fa(3)-max(100000),AdaBoostClassifier,-0.8833100150844722,102593.50354332103,1,8,1,252,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.1)-max(20000),AdaBoostClassifier,0.10210344171175045,112853.2097496301,1,8,2,24,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.1)-max(30000),AdaBoostClassifier,0.03550160373326905,116678.46749932133,1,8,2,24,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.1)-max(100000),AdaBoostClassifier,0.15051631533248422,177602.83832414588,1,8,2,24,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.25)-max(20000),AdaBoostClassifier,0.40974017448778277,126024.05809845956,1,8,2,24,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.25)-max(30000),AdaBoostClassifier,0.36371674100478124,135630.9140313329,1,8,2,24,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.25)-max(100000),AdaBoostClassifier,0.24064572127950212,176307.33464450424,1,8,2,24,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.5)-max(20000),AdaBoostClassifier,0.44039018883008163,123093.27268714923,1,8,2,24,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.5)-max(30000),AdaBoostClassifier,0.2787850038506925,123162.68914520279,1,8,2,24,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.5)-max(100000),AdaBoostClassifier,0.24415784958171594,165040.75483355185,1,8,2,24,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.8)-max(20000),AdaBoostClassifier,0.39912531668944473,117815.2177666699,1,8,2,24,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.8)-max(30000),AdaBoostClassifier,0.45851755350545376,119719.13636448048,1,8,2,24,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(0.8)-max(100000),AdaBoostClassifier,0.4853571842513279,174097.8858038836,1,8,2,24,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(1)-max(20000),AdaBoostClassifier,0.5848317938897372,122805.83079298024,1,8,2,24,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(1)-max(30000),AdaBoostClassifier,0.5772853537409484,129774.7496050413,1,8,2,24,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(1)-max(100000),AdaBoostClassifier,0.4251916162434638,180557.62060271628,1,8,2,24,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(2)-max(20000),AdaBoostClassifier,0.3274330621996042,111035.51196981408,1,8,2,24,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(2)-max(30000),AdaBoostClassifier,0.17292787818816358,112269.76619180778,1,8,2,24,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(2)-max(100000),AdaBoostClassifier,0.422112956560575,133511.8966659326,1,8,2,24,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(3)-max(20000),AdaBoostClassifier,-0.6706317193451614,97294.02856991038,1,8,2,24,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(3)-max(30000),AdaBoostClassifier,-0.5436271287617092,99448.44760154512,1,8,2,24,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(24)-fa(3)-max(100000),AdaBoostClassifier,-0.621077095026251,107958.46089314026,1,8,2,24,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.1)-max(20000),AdaBoostClassifier,0.18925839607804262,127994.22458663076,1,8,2,42,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.1)-max(30000),AdaBoostClassifier,0.27255171177132476,126139.4740314595,1,8,2,42,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.1)-max(100000),AdaBoostClassifier,0.2020476046749804,170896.53613700857,1,8,2,42,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.25)-max(20000),AdaBoostClassifier,0.5186970897435255,119040.61402539934,1,8,2,42,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.25)-max(30000),AdaBoostClassifier,0.22194174725245963,125612.43388071949,1,8,2,42,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.25)-max(100000),AdaBoostClassifier,0.45595929646871025,192576.02426136108,1,8,2,42,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.5)-max(20000),AdaBoostClassifier,0.37995718348811547,114221.77965600889,1,8,2,42,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.5)-max(30000),AdaBoostClassifier,0.3428302155720582,130698.21862785857,1,8,2,42,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.5)-max(100000),AdaBoostClassifier,0.35928200418662826,188087.35999392584,1,8,2,42,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.8)-max(20000),AdaBoostClassifier,0.6304118836499895,125101.32190410173,1,8,2,42,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.8)-max(30000),AdaBoostClassifier,0.583992579252631,136738.26358366694,1,8,2,42,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(0.8)-max(100000),AdaBoostClassifier,0.5133154681581493,187368.6993009948,1,8,2,42,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(1)-max(20000),AdaBoostClassifier,0.5136177324642319,122763.42551775508,1,8,2,42,1.0,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(1)-max(30000),AdaBoostClassifier,0.41145574343827596,136984.96953334849,1,8,2,42,1.0,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(1)-max(100000),AdaBoostClassifier,0.4755348216852171,173450.7076517417,1,8,2,42,1.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(2)-max(20000),AdaBoostClassifier,-0.005100176450368421,113037.07218088685,1,8,2,42,2.0,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(2)-max(30000),AdaBoostClassifier,0.13190101928548925,113357.75614517232,1,8,2,42,2.0,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(2)-max(100000),AdaBoostClassifier,0.15074321189209194,123949.50061112911,1,8,2,42,2.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(3)-max(20000),AdaBoostClassifier,-0.5406680240808033,101501.65402649948,1,8,2,42,3.0,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(3)-max(30000),AdaBoostClassifier,-0.6341609554710819,105580.59729426538,1,8,2,42,3.0,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(42)-fa(3)-max(100000),AdaBoostClassifier,-0.7074941073083569,108844.93441127831,1,8,2,42,3.0,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.1)-max(20000),AdaBoostClassifier,0.2439488608169662,117551.13382687373,1,8,2,60,0.1,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.1)-max(30000),AdaBoostClassifier,0.3110954183591541,125633.26279276589,1,8,2,60,0.1,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.1)-max(100000),AdaBoostClassifier,0.21578438048444593,159684.02484479966,1,8,2,60,0.1,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.25)-max(20000),AdaBoostClassifier,0.2967689778149476,123034.23990513588,1,8,2,60,0.25,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.25)-max(30000),AdaBoostClassifier,0.34153521987065694,132791.98104482295,1,8,2,60,0.25,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.25)-max(100000),AdaBoostClassifier,0.418238634880869,207943.18469357002,1,8,2,60,0.25,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.5)-max(20000),AdaBoostClassifier,0.3998728241700539,119651.05757511417,1,8,2,60,0.5,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.5)-max(30000),AdaBoostClassifier,0.4256147415157301,122672.23730208042,1,8,2,60,0.5,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.5)-max(100000),AdaBoostClassifier,0.5767462094226203,214370.94256131683,1,8,2,60,0.5,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.8)-max(20000),AdaBoostClassifier,0.5516295591114226,125627.07512438533,1,8,2,60,0.8,20000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.8)-max(30000),AdaBoostClassifier,0.4320089618504961,128330.63264498528,1,8,2,60,0.8,30000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(0.8)-max(100000),AdaBoostClassifier,0.631256763289091,175444.4109932845,1,8,2,60,0.8,100000
AdaBoostClassifier-p1-tr(8)-sw(2)-lw(60)-fa(1)-max(20000),AdaBoostClassifier,0.5718427375299575,117064.32713005059,1,8,2,60,1.0,20000
